satellite_name,norad_id,C_pR_pR,C_pI_pI,C_pC_pC,radial_outlier,in-track_outlier,cross-track_outlier
FLOCK 4H-15,25276BE,0.0063148381111595,0.2704397007966033,0.0001089974765145,0,0,0
FLOCK 4H-16,25276BF,0.0029767418424723,0.0436151801456918,7.858125304428472e-05,0,0,0
FLOCK 4H-18,25276BH,0.0045587669304011,2.9343599226308527e-05,9.117948596487716e-05,0,0,0
FLOCK 4H-19,25276BJ,0.0053632710870557,0.8734578318690105,0.001039206015065,0,0,0
FLOCK 4H-20,25276BK,0.0056679139894819,0.0630753210304974,4.346618973383352e-05,0,0,0
FLOCK 4H-21,25276BL,0.0069621891857473,0.0736094606699037,5.366022489315753e-07,0,0,0
FLOCK 4H-22,25276BM,0.0050585147505426,3.162743544672544,7.641474624233806e-05,0,0,0
FLOCK 4H-23,25276BN,0.0052100448574727,0.0103744551897463,0.0001314240621177,0,0,0
FLOCK 4H-24,25276BP,0.0024070179601001,1.2096720283018023,0.0002540652688798,0,0,0
FLOCK 4H-25,25276BQ,0.008843120441465,3.605707855632236,0.0003388020856835,0,0,0
FLOCK 4H-26,25276BR,0.0060272842563749,0.0318799414763048,0.0005459025992035,0,0,0
FLOCK 4H-27,25276BS,0.0060919369163792,0.74375625291102,0.0003421489584891,0,0,0
FLOCK 4H-28,25276BT,0.0063975176383472,0.0687931089404052,0.0003047893876834,0,0,0
FLOCK 4H-29,25276BU,0.0038646185829144,0.0631357821223182,0.0002172862084015,0,0,0
FLOCK 4H-30,25276BV,0.0066884235492228,0.0482836780357845,5.352937315395015e-05,0,0,0
FLOCK 4H-31,25276BW,0.0054930032329528,0.0884385922551575,4.948327087675328e-05,0,0,0
FLOCK 4H-32,25276BX,0.006656584046631,1.6370870161630882,8.439096935379429e-05,0,0,0
FLOCK 4H-33,25276BY,0.0065014410721177,0.2906874376730869,7.633784980059462e-05,0,0,0
FLOCK 4H-34,25276BZ,0.0076093932848367,2.384980609747468,0.0001267450033005,0,0,0
TRANSPORTER-15 OBJECT C,25276C,0.0016594106521085,2.8597943485771644,0.0003088318430767,0,0,0
FLOCK 4H-35,25276CA,0.0060352681364771,0.0699653094100806,3.123398156776075e-05,0,0,0
FLOCK 4H-36,25276CB,0.006317398649932,1.045572603151228,1.0093839639610575e-05,0,0,0
NUSAT-51 (YVONNE BRILL),25276CC,0.0048368333857394,0.0902513530210855,7.001379357378501e-05,0,0,0
BLACK KITE-1,25276CD,0.0029078142084764,0.1493161575761145,0.001103073227495,0,0,0
MERCURY ONE (M1),25276CE,0.003619261296997,0.1037336754782854,9.544022671502853e-05,0,0,0
NUSAT-47,25276CF,0.0060026293821792,0.1517525919789465,0.000267471983289,0,0,0
AC1-001,25276CG,0.0055163837578215,0.348590911989483,0.0002512558576082,0,0,0
AC1-002,25276CH,0.0040532501563085,0.0044084407987437,0.0005428086887594,0,0,0
TRANSPORTER-15 OBJECT CJ,25276CJ,0.0,0.0,0.0,0,0,0
UMBRA-11,25276CL,0.0082910671477781,28.713616100573464,0.0001808344368647,0,0,0
PIAST-S1,25276CM,0.0078577683919247,2.933351646328916,0.0005912636427161,0,0,0
TRANSPORTER-15 OBJECT CN,25276CN,0.0054371708592122,0.1032510043886207,3.183371639990726e-05,0,0,0
ICEYE-X58,25276CP,0.012219479341433751,25.51350909356357,0.0026694985562349,1,1,0
ICEYE-X59,25276CQ,0.012219479341433751,25.51350909356357,0.0235984156835472,1,1,0
ICEYE-X60,25276CR,0.012219479341433751,25.51350909356357,0.0178219390126218,1,1,0
ICEYE-X61,25276CS,0.0210918031306301,25.51350909356357,0.0001645208101237,0,1,0
ICEYE-X62,25276CT,0.0067374037203931,0.6578308125284011,0.0005204800013465,0,0,0
MAUVE,25276CU,0.0088665291353499,4.361904270286668,0.0006789712827351,0,0,0
PIAST-S2,25276CV,0.0081232691098533,0.151777285652001,0.0005664801112427,0,0,0
PIAST-M,25276CW,0.0138568070546805,2.854689906918624,6.164246326129962e-06,0,0,0
TRANSPORTER-15 OBJECT CX,25276CX,0.0047351206902631,0.1088010739197346,0.0003799512588364,0,0,0
TRANSPORTER-15 OBJECT CY,25276CY,0.0032119062346533,0.0101590486233876,0.0005893840958111,0,0,0
TRANSPORTER-15 OBJECT CZ,25276CZ,0.0048473830147789,0.4938755160372513,0.0017182844469715,0,0,0
TRANSPORTER-15 OBJECT D,25276D,0.0013311735313988,0.4499980891984041,0.0013550473355443,0,0,0
HYDROGNSS-1,25276DA,0.0072140934304132,0.7348401752674963,0.0009621411968896,0,0,0
HYDROGNSS-2,25276DB,0.0045034757400977,0.09997829346415,0.0001189273621254,0,0,0
NAHLA,25276DC,0.007224539167277,0.9642240554897644,0.000465825024572,0,0,0
TRANSPORTER-15 OBJECT DD,25276DD,0.0071404545653842,1.0248544395618309,0.0003559949641459,0,0,0
T.MICROSAT-1,25276DE,0.0057409801762541,0.1613962487928261,0.0002132965703362,0,0,0
ACCENTURE-1,25276DF,0.0044702817819279,10.242580405373683,0.0044352711604247,0,0,0
LEMUR-2-TEODOR,25276DG,0.0060619351036487,1.970193934623116,0.0006471208845434,0,0,0
SPEQTRE,25276DH,0.00639196370716,0.1749535509430912,0.000291417547682,0,0,0
LILIUM-3,25276DJ,0.0029880408545356,0.663899223209446,0.0002985277401155,0,0,0
GYEONGGISAT-1,25276DK,0.0055649962276028,0.6824618293541836,0.0001217275992404,0,0,0
IHI-SAT2,25276DL,0.0037797973103694,3.1471919109881434,0.0004707246451838,0,0,0
TRANSPORTER-15 OBJECT DM,25276DM,0.0037157270778539,0.000626350816644,0.0003775394280402,0,0,0
GENA-OT,25276DN,0.0123916618311731,1.0559737509009073,2.123897521165677e-05,0,0,0
PHI 1,25276DP,0.0083263730770958,0.0750501443487931,0.0014332427675927,0,0,0
LEMUR-2-LAILA,25276DQ,0.0050196251663184,0.127422263139219,0.0005931004650439,0,0,0
LUNA-1,25276DR,0.0050823462406654,0.0588000279193032,6.872485660896713e-07,0,0,0
FORESAIL-1 PRIME,25276DS,0.0072125696641228,0.2131154432004241,2.496949862640178e-06,0,0,0
ION SCV-021,25276DT,0.0069667550397436,0.5760749112569917,0.0013475183034997,0,0,0
FOSSASAT-2E22,25276DU,0.0077503315155079,6.05405949103176,0.001754284244841,0,0,0
FOSSASAT-2E24,25276DV,0.0041174554186963,0.17768135089897,0.0002322016619139,0,0,0
LEMUR-2-CELIJO-SB-PK,25276DW,0.0067161828557581,0.2197632215413718,0.0013487290690911,0,0,0
LEMUR-2-FINNIAN,25276DX,0.0069010895618961,0.065658127090733,0.0004984281898972,0,0,0
LEMUR-2-STARLIGHT,25276DY,0.0048373502203446,0.0589349468126733,0.0019404945016085,0,0,0
LEMUR-2-TARTIFLETTE,25276DZ,0.0037131456535524,0.2475526820043215,0.0012972546745711,0,0,0
HUNITY,25276E,0.0039052119955268,3.292024339155568,2.0277780376959456e-05,0,0,0
LEMUR-2-VUKASIN,25276EA,0.0069235103392174,0.2456677394093436,0.0004414439204213,0,0,0
LEMUR-2-HOTSPUR-TOM,25276EB,0.0029441608874657,0.0783058123400791,0.0010085184445119,0,0,0
LEMUR-2-MYRA,25276EC,0.0048871507345543,0.1242281396414987,0.0017444839980058,0,0,0
FOSSASA-2E23,25276ED,0.0056251632944532,0.3431445797021483,0.0009564969974403,0,0,0
TRANSPORTER-15 OBJECT F,25276F,0.0052599563441831,0.0142129257227606,8.259956971035608e-05,0,0,0
BRO-17,25276G,0.0060073409694768,0.0639421471768393,5.674897554863832e-05,0,0,0
TRANSPORTER-15 OBJECT H,25276H,0.0058172557893959,11.780792323240286,0.0003532317904112,0,0,0
BRO-20,25276J,0.004505517378555,0.6683082602673818,9.989769080718717e-05,0,0,0
TRANSPORTER-15 OBJECT K,25276K,0.003913963145165,0.7488001657320034,0.0001503802736679,0,0,0
TRANSPORTER-15 OBJECT L,25276L,0.0069141743709124,0.8908902145846971,9.579063513832812e-05,0,0,0
TRANSPORTER-15 OBJECT M,25276M,0.0032160661532109,2.709891192142368,3.673269828713265e-05,0,0,0
LEMUR-2-DEANANDMAEVE,25276N,0.0054147303846273,0.1080537817944871,0.0002545948112833,0,0,0
LILIUM-2,25276P,0.006714903551849,5.4295984996616,1.862174559214116e-05,0,0,0
OTTER,25276Q,0.0070429299870033,0.3487500501149229,0.0001666012917812,0,0,0
TRANSPORTER-15 OBJECT R,25276R,0.0046111696437806,15.827131589713794,0.0007461734875588,0,0,0
ION SCV-022,25276S,0.0115626256660213,2.603203480914166,0.0039748460259411,0,0,0
6GSTARLAB,25276T,0.0078455646011321,0.7936292179777272,0.0007670913025127,0,0,0
MICE-1,25276U,0.0070758930830825,0.0456592589481977,0.0002010114850331,0,0,0
TRANSPORTER-15 OBJECT V,25276V,0.0027575820524369,0.1886264091905194,7.835897616115809e-05,0,0,0
LEMUR-2-STAS-GORBUK,25276W,0.0063692264928082,0.3894055197877628,0.0002084391765974,0,0,0
LEO EXPRESS 3,25276X,0.0093776708015536,0.9052122312196322,0.0016635859464563,0,0,0
WISDOM A,25276Y,0.0084086715093693,0.1842973272176876,0.0016814481903942,0,0,0
AC1-003,25276Z,0.0080971693994444,0.0533951043464202,0.0004010459998722,0,0,0
SHIJIAN-28 (SJ-28),25277A,0.012219479341433751,0.1990162607489069,0.0003040569981947,1,0,0
STARLINK-35867,25278A,0.0465110462494888,25.51350909356357,0.0571309377729174,0,1,0
STARLINK-35985,25278AA,0.012219479341433751,25.51350909356357,0.0124737868764481,1,1,0
STARLINK-36098,25278AB,0.012219479341433751,25.51350909356357,0.0332739279950255,1,1,0
STARLINK-35995,25278AC,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-35994,25278AD,0.012219479341433751,25.51350909356357,0.0049248435868975,1,1,0
STARLINK-35989,25278AE,0.0376949258950479,25.51350909356357,0.0673807123444135,0,1,0
STARLINK-35990,25278B,0.0444364372085868,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-36051,25278C,0.012219479341433751,25.51350909356357,0.0393252542932353,1,1,0
STARLINK-36062,25278D,0.012219479341433751,25.51350909356357,0.0955984964779105,1,1,0
STARLINK-36047,25278E,0.012219479341433751,25.51350909356357,0.0115411500208973,1,1,0
STARLINK-35964,25278F,0.0228584662913576,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-36099,25278G,0.012219479341433751,25.51350909356357,0.0198906873544092,1,1,0
STARLINK-36041,25278H,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-36044,25278J,0.012219479341433751,25.51350909356357,0.0697197904384386,1,1,0
STARLINK-35996,25278K,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-36080,25278L,0.012219479341433751,25.51350909356357,0.0901981578245273,1,1,0
STARLINK-35604,25278M,0.012219479341433751,25.51350909356357,0.0622274348713181,1,1,0
STARLINK-35565,25278N,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-36038,25278P,0.012219479341433751,25.51350909356357,0.044371622428018,1,1,0
STARLINK-36049,25278Q,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-36069,25278R,0.012219479341433751,25.51350909356357,0.0081764318158526,1,1,0
STARLINK-36000,25278S,0.0179356009796497,25.51350909356357,0.0825330329007941,0,1,0
STARLINK-36071,25278T,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-35979,25278U,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-36046,25278V,0.051473474244563,25.51350909356357,0.0747768905064572,0,1,0
STARLINK-36045,25278W,0.0423524613051359,25.51350909356357,0.0059587562833957,0,1,0
STARLINK-36054,25278X,0.0084715253990317,25.51350909356357,0.0594052658977171,0,1,0
STARLINK-36042,25278Y,0.012219479341433751,25.51350909356357,0.0469560839777365,1,1,0
STARLINK-35984,25278Z,0.0268715852994103,30.572458987930744,0.0220696524962809,0,0,0
STARLINK-35966,25280A,0.0023397104449866,30.781502402572105,0.0494821307354351,0,0,0
STARLINK-36068,25280AA,0.0074600605000993,45.66527498258498,0.0703515828891266,0,0,0
STARLINK-36055,25280AB,0.0038881720908161,64.8670419485757,0.0147688840577062,0,0,0
STARLINK-36061,25280AC,0.003587338229685,32.83993502224785,0.0396794933009404,0,0,0
STARLINK-35958,25280B,0.0107268712864907,82.19806965970605,0.0247034585083032,0,0,0
STARLINK-35957,25280C,0.015910998118958,12.032773997715148,0.0209869961734919,0,0,0
STARLINK-35896,25280D,0.0021806740102104,83.207184214243,0.0362669590413559,0,0,0
STARLINK-35476,25280E,0.0024023204580587,22.47565875664065,0.0307093899075028,0,0,0
STARLINK-35898,25280F,0.0116907405808518,92.543325552872,0.0096816073545879,0,0,0
STARLINK-35959,25280G,0.0210405262841485,98.7399357255694,0.0157534142047068,0,0,0
STARLINK-35982,25280H,0.0220907630494881,121.05817389953296,0.0392009690737164,0,0,0
STARLINK-36084,25280J,0.0095622382246247,16.978776809720042,0.013185071879099,0,0,0
STARLINK-35881,25280K,0.0008261942462024,61.22181401414002,0.042319748510084,0,0,0
STARLINK-35788,25280L,0.016508542928809,78.15495431967395,0.0303916811488216,0,0,0
STARLINK-35768,25280M,0.0001399195487553,13.88391816032352,0.0186341702162878,0,0,0
STARLINK-35858,25280N,0.012219479341433751,25.51350909356357,0.0293604858009272,1,1,0
STARLINK-35840,25280P,0.0007201764051697,111.29881496444828,0.0483593196903575,0,0,0
STARLINK-35890,25280Q,0.028030370685233,15.07716675690741,0.0401438042693357,0,0,0
STARLINK-35838,25280R,0.009254328799896,16.68020896338809,0.0137422094958385,0,0,0
STARLINK-35729,25280S,0.0106481864509794,0.6114694234638947,0.0805431392613185,0,0,0
STARLINK-35886,25280T,0.0061799693298193,0.7559290678254389,0.0537206497999056,0,0,0
STARLINK-35717,25280U,0.0189514405351908,28.19399452431651,0.0424289216390487,0,0,0
STARLINK-35837,25280V,4.501884107307054e-07,22.136928652843885,0.0833393245595022,0,0,0
STARLINK-35715,25280W,0.0065055567185598,98.02103520776224,0.0189010761071554,0,0,0
STARLINK-35769,25280X,0.0026960674574265,78.99065751984115,0.0113693597523212,0,0,0
STARLINK-35997,25280Y,0.0090431488782387,19.654624635770315,0.0151904403791455,0,0,0
STARLINK-36073,25280Z,1.3349183986265072e-05,15.989705537652751,0.029742162766754,0,0,0
STARLINK-36091,25281A,0.012219479341433751,25.51350909356357,0.042159608491815,1,1,0
STARLINK-36082,25281AA,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-36128,25281AB,0.0543609874748905,25.51350909356357,0.0600175022199599,0,1,0
STARLINK-36129,25281AC,0.012219479341433751,25.51350909356357,0.0756027469571955,1,1,0
STARLINK-36053,25281AD,0.012219479341433751,25.51350909356357,0.0698570768375633,1,1,0
STARLINK-35702,25281AE,0.0372083883536578,25.51350909356357,0.073578371020673,0,1,0
STARLINK-36102,25281B,0.060421449749947,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-36105,25281C,0.0574347876588734,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-36094,25281D,0.033902943681224,25.51350909356357,0.0885045427847492,0,1,0
STARLINK-35992,25281E,0.012219479341433751,25.51350909356357,0.0510799671850025,1,1,0
STARLINK-35986,25281F,0.012219479341433751,25.51350909356357,0.0831779571340037,1,1,0
STARLINK-36087,25281G,0.0467614098156174,25.51350909356357,0.0560298104192087,0,1,0
STARLINK-36090,25281H,0.0373033950989063,25.51350909356357,0.0543384642654128,0,1,0
STARLINK-36072,25281J,0.0302912596899343,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-36083,25281K,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-35118,25281L,0.012219479341433751,25.51350909356357,0.0657483171007985,1,1,0
STARLINK-35646,25281M,0.012219479341433751,25.51350909356357,0.0442053713788842,1,1,0
STARLINK-35987,25281N,0.0082912546416928,25.51350909356357,0.0604942945434481,0,1,0
STARLINK-35991,25281P,0.0360890329858666,25.51350909356357,0.0623966465214331,0,1,0
STARLINK-35974,25281Q,0.012219479341433751,25.51350909356357,0.043583522200137,1,1,0
STARLINK-36134,25281R,0.012219479341433751,25.51350909356357,0.0731050505194719,1,1,0
STARLINK-36070,25281S,0.0065958583204856,25.51350909356357,0.094856460563155,0,1,0
STARLINK-36117,25281T,0.0266515185106385,25.51350909356357,0.0667587389561682,0,1,0
STARLINK-36126,25281U,0.0036663653502809,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-36101,25281V,0.012219479341433751,25.51350909356357,0.0459138363485249,1,1,0
STARLINK-36108,25281W,0.012219479341433751,25.51350909356357,0.0634926311263695,1,1,0
STARLINK-36092,25281X,0.0321322733910128,25.51350909356357,0.0711729982560569,0,1,0
STARLINK-36114,25281Y,0.012219479341433751,25.51350909356357,0.0494306329550163,1,1,0
STARLINK-36095,25281Z,0.0405006230708335,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-35866,25283A,0.0582741524257974,25.51350909356357,0.0490700812390867,0,1,0
STARLINK-35983,25283AA,0.0087663122107981,25.51350909356357,0.0115968285726294,0,1,0
STARLINK-36077,25283AB,0.0032771231393743,25.51350909356357,0.005843185596897,0,1,0
STARLINK-36059,25283AC,0.0214202457333439,25.51350909356357,0.0082024817389481,0,1,0
STARLINK-36075,25283AD,0.012219479341433751,25.51350909356357,0.0212858196156678,1,1,0
STARLINK-35749,25283B,0.0510779760269907,25.51350909356357,0.0077794433649722,0,1,0
STARLINK-35844,25283C,0.0188893114824251,25.51350909356357,0.0328813971938097,0,1,0
STARLINK-35860,25283D,0.0373039942400848,25.51350909356357,0.0111059839788605,0,1,0
STARLINK-35912,25283E,0.0428317769163759,25.51350909356357,0.029966827101154,0,1,0
STARLINK-35947,25283F,0.012219479341433751,25.51350909356357,0.0027379400843475,1,1,0
STARLINK-36057,25283G,0.012219479341433751,25.51350909356357,0.0155809557792431,1,1,0
STARLINK-35954,25283H,0.012219479341433751,25.51350909356357,0.0164852983521125,1,1,0
STARLINK-35900,25283J,0.012219479341433751,25.51350909356357,0.0204027172966476,1,1,0
STARLINK-35925,25283K,0.047294956429629,25.51350909356357,0.0921901602895206,0,1,0
STARLINK-35919,25283L,0.0045458079394685,25.51350909356357,0.0283658292300269,0,1,0
STARLINK-35852,25283M,0.0030395267479095,25.51350909356357,0.0706932573800235,0,1,0
STARLINK-35885,25283N,0.0067018330786821,60.75095886766602,0.0508547566224448,0,0,0
STARLINK-35855,25283P,0.0406238875108588,25.51350909356357,0.0196707719721313,0,1,0
STARLINK-35883,25283Q,0.012219479341433751,25.51350909356357,0.0630059143962997,1,1,0
STARLINK-36033,25283R,0.0020272176468608,25.51350909356357,0.041466612720152,0,1,0
STARLINK-35718,25283S,0.012219479341433751,25.51350909356357,0.0548243819670426,1,1,0
STARLINK-35971,25283T,0.0146955278626238,25.51350909356357,0.0864049793901598,0,1,0
STARLINK-35791,25283U,0.012219479341433751,25.51350909356357,0.0071601249113089,1,1,0
STARLINK-36079,25283V,0.0258475273525148,25.51350909356357,0.0033398000513231,0,1,0
STARLINK-36065,25283W,0.012219479341433751,25.51350909356357,0.0026334231462287,1,1,0
STARLINK-36064,25283X,0.012219479341433751,25.51350909356357,0.0186577073186744,1,1,0
STARLINK-36074,25283Y,0.024167945305163,25.51350909356357,0.009740992368034,0,1,0
STARLINK-36043,25283Z,0.0293983904203324,25.51350909356357,0.0210056500225257,0,1,0
2025-284A,25284A,0.0012667373552327,0.0188541006389198,0.0038367307733662,0,0,0
2025-284B,25284B,0.0009933071241008,0.0085499387796527,0.0024095875829146,0,0,0
HULIANWANG DIGUI-105,25285A,0.0016274271974783,26.349667895482533,0.003340510456844,0,0,0
HULIANWANG DIGUI-106,25285B,0.0012922655348162,22.52708460348133,0.0031160921242741,0,0,0
HULIANWANG DIGUI-107,25285C,0.0009511927502697,18.80370220613493,0.006918454755849,0,0,0
HULIANWANG DIGUI-108,25285D,0.0017713302559315,14.50671064099662,0.0051457229780235,0,0,0
HULIANWANG DIGUI-109,25285E,0.0002193691189152,0.0087544673245656,0.0063607183607709,0,0,0
HULIANWANG DIGUI-110,25285F,0.0002707339466119,10.852851496877726,0.0030480533912579,0,0,0
HULIANWANG DIGUI-111,25285G,9.5206001808001e-05,11.497191826773808,0.0083518794095824,0,0,0
HULIANWANG DIGUI-112,25285H,0.0001703382623727,15.656063518474443,0.0008367356624958,0,0,0
HULIANWANG DIGUI-113,25285J,0.0008492944788886,18.52087738100289,0.00648845203507,0,0,0
STARLINK-35945,25286A,0.012219479341433751,25.51350909356357,0.0020684139120405,1,1,0
STARLINK-36096,25286AA,0.0505125597791636,25.51350909356357,0.0482014158000092,0,1,0
STARLINK-36111,25286AB,0.012219479341433751,25.51350909356357,0.001332293702286,1,1,0
STARLINK-35999,25286AC,0.012219479341433751,25.51350909356357,0.0505526766555004,1,1,0
STARLINK-36122,25286AD,0.012219479341433751,25.51350909356357,0.0015701090776702,1,1,0
STARLINK-35942,25286B,0.0489939071974409,25.51350909356357,0.00704046256528,0,1,0
STARLINK-35943,25286C,0.0088064287663018,122.83611004875252,0.0047106222990765,0,0,0
STARLINK-35944,25286D,0.0229291266174037,25.51350909356357,0.0246598461249664,0,1,0
STARLINK-36169,25286E,0.012219479341433751,25.51350909356357,0.0221391229264292,1,1,0
STARLINK-36206,25286F,0.0241348908965726,25.51350909356357,0.0339643902440705,0,1,0
STARLINK-36130,25286G,0.012219479341433751,25.51350909356357,0.0857935209822407,1,1,0
STARLINK-36177,25286H,0.012219479341433751,25.51350909356357,0.070221498872351,1,1,0
STARLINK-36157,25286J,0.0181618881539824,25.51350909356357,0.011906572147608,0,1,0
STARLINK-36153,25286K,0.012219479341433751,25.51350909356357,0.0208357382575581,1,1,0
STARLINK-36127,25286L,0.0222907141142429,25.51350909356357,0.0922441828530126,0,1,0
STARLINK-36160,25286M,0.001336360368525,25.51350909356357,0.0272391269869709,0,1,0
STARLINK-36165,25286N,0.0412438486291868,25.51350909356357,0.0097154053258855,0,1,0
STARLINK-36155,25286P,0.0357212251045339,25.51350909356357,0.0540440836270271,0,1,0
STARLINK-36154,25286Q,0.012219479341433751,25.51350909356357,0.0668734146722612,1,1,0
STARLINK-36121,25286R,0.0196839184311623,25.51350909356357,0.0521495414201673,0,1,0
STARLINK-36088,25286S,0.0430349831090346,0.2719436896405719,0.0708279693636068,0,0,0
STARLINK-36100,25286T,0.012219479341433751,25.51350909356357,0.0200598058213125,1,1,0
STARLINK-36109,25286U,0.012219479341433751,25.51350909356357,0.0195500107398368,1,1,0
STARLINK-36112,25286V,0.012219479341433751,25.51350909356357,0.0064936371003636,1,1,0
STARLINK-36110,25286W,0.0410406716763815,25.51350909356357,0.0335751797762599,0,1,0
STARLINK-36115,25286X,0.012219479341433751,14.741424609040836,0.0097512093219456,1,0,0
STARLINK-36089,25286Y,0.0032217932734736,25.51350909356357,0.0239385802059339,0,1,0
STARLINK-36116,25286Z,0.0566727420846293,25.51350909356357,0.0409696774623445,0,1,0
HULIANWANG DIGUI-114,25287A,0.0039340600402955,1.3656716294055196,0.0005373774301681,0,0,0
HULIANWANG DIGUI-115,25287B,0.0040745341683655,0.0595343008549441,0.0011415603093705,0,0,0
HULIANWANG DIGUI-116,25287C,0.004196954744994,0.1445586885794141,0.0007410966283886,0,0,0
HULIANWANG DIGUI-117,25287D,0.004754637063036,0.0924943013049772,0.0009067101942797,0,0,0
HULIANWANG DIGUI-118,25287E,0.0049604825453208,0.2658053205599056,0.0007903935334738,0,0,0
STARLINK-35887,25288A,0.0565979016294516,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-36145,25288AA,0.012219479341433751,25.51350909356357,0.0660682788044079,1,1,0
STARLINK-35591,25288AB,0.012219479341433751,25.51350909356357,0.0900745366514833,1,1,0
STARLINK-36103,25288AC,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-36135,25288AD,0.0459933491706243,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-36147,25288AE,0.0600347976166282,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-35879,25288B,0.012219479341433751,25.51350909356357,0.0255046902977609,1,1,0
STARLINK-35761,25288C,0.012219479341433751,25.51350909356357,0.0689055475244424,1,1,0
STARLINK-35874,25288D,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-36133,25288E,0.012219479341433751,25.51350909356357,0.0377690268327571,1,1,0
STARLINK-36104,25288F,0.012219479341433751,25.51350909356357,0.0886102720639308,1,1,0
STARLINK-36067,25288G,0.012219479341433751,25.51350909356357,0.0970174469835926,1,1,0
STARLINK-36139,25288H,0.012219479341433751,25.51350909356357,0.0856426091563357,1,1,0
STARLINK-36136,25288J,0.033000543489904,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-36152,25288K,0.012219479341433751,25.51350909356357,0.0837532951021422,1,1,0
STARLINK-36149,25288L,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-35703,25288M,0.0561556795822835,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-35678,25288N,0.012219479341433751,25.51350909356357,0.0931269591060854,1,1,0
STARLINK-34846,25288P,2.451871332717748e-05,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-35778,25288Q,0.0579883964597307,25.51350909356357,0.0009767060119438,0,1,0
STARLINK-35780,25288R,0.012219479341433751,25.51350909356357,0.0848334467701271,1,1,0
STARLINK-35777,25288S,0.0135754494751205,107.97315564472784,0.0068286859912293,0,0,0
STARLINK-35772,25288T,0.012219479341433751,25.51350909356357,0.0865344131846345,1,1,0
STARLINK-35770,25288U,0.012219479341433751,25.51350909356357,0.097534179150143,1,1,0
STARLINK-35787,25288V,0.0585424650512561,25.51350909356357,0.0430187243981888,0,1,0
STARLINK-36107,25288W,0.053616704868624,25.51350909356357,0.028807717895897,0,1,0
STARLINK-36086,25288X,0.012219479341433751,25.51350909356357,0.0942604757503658,1,1,0
STARLINK-36142,25288Y,0.012219479341433751,25.51350909356357,0.0498948537855127,1,1,0
STARLINK-36113,25288Z,0.0049205485874091,31.080624894092782,0.0034834764270663,0,0,0
YAOGAN-47,25289A,0.0074874968162542,0.0436731971989221,0.0015727506150278,0,0,0
TJS-22,25290A,0.0023646724080796,0.0534751235607496,0.01901756128441395,0,0,1
2025-292A,25292A,0.0054840399751307,2.321854583818405,0.0007727990447018,0,0,0
THE ARAB SATELLITE 813,25292B,0.0054029617092649,0.1834168534744942,7.291158845538181e-05,0,0,0
2025-292C,25292C,0.0067366478253363,0.1728410510232031,0.0002897105736231,0,0,0
2025-292D,25292D,0.0053797665430497,1.359979809413471,0.0005865486901329,0,0,0
2025-292E,25292E,0.0060953322232405,0.1348816046304627,0.0007707106443466,0,0,0
2025-292F,25292F,0.0045676042650952,2.827275638241628,0.0005569700083615,0,0,0
2025-292G,25292G,0.0058144630289245,2.790907793713416,0.0003284073933321,0,0,0
2025-292H,25292H,0.0088992253378133,3.3902792968948123,0.0001801785121556,0,0,0
2025-292J,25292J,0.0036696127149723,0.1990290191779549,1.020177688666954e-05,0,0,0
STARLINK-35660,25293A,0.0551899191557736,25.51350909356357,0.016024838738031,0,1,0
STARLINK-36171,25293AA,0.0017022770985535,11.153705856722029,0.0297085662133823,0,0,0
STARLINK-36132,25293AB,0.0004332894251273,30.891096280642003,0.0472157548416752,0,0,0
STARLINK-36190,25293AC,0.0209548359065848,39.85621601691965,0.0327858875785075,0,0,0
STARLINK-35913,25293B,0.0033724904534474,29.797320428362404,0.0232798362564345,0,0,0
STARLINK-36148,25293C,0.0081997524782522,12.37377524571513,0.0437312206915925,0,0,0
STARLINK-36156,25293D,0.0034582957856376,64.52006665301168,0.0235003480308066,0,0,0
