satellite_name,norad_id,C_pR_pR,C_pI_pI,C_pC_pC
STARLINK-4732,22114BE,0.0001538232779982,30.33402920646509,0.0066262015674602
STARLINK-4740,22114BF,0.0008579853867934,0.1993763993784425,0.0517679003869456
STARLINK-4758,22114C,0.0267789187564326,6.800770692584967,0.0004662091007575
STARLINK-4748,22114F,0.0375112514864584,2.598727324303172,0.0499366215175298
STARLINK-4757,22114G,0.0040061499183687,14.136901820140258,0.0029557870731024
STARLINK-4751,22114H,0.0014262527603871,5.594015754891157,0.0159272423687865
STARLINK-4756,22114J,0.0040518632797783,0.0982295604533822,0.0331059793694446
STARLINK-4764,22114K,0.0171583690590725,12.886859026772091,0.0082586985422836
STARLINK-4760,22114L,0.0020291631154834,2.468236119352801,0.0421305440785959
STARLINK-4759,22114M,0.000474775665045,1.440747727621522,0.0497781486779763
STARLINK-4761,22114N,0.000946040087474,17.634369803539464,0.0010745281323583
STARLINK-4649,22114P,0.0008421435783448,2.5057430237796394,0.0241466154021208
STARLINK-4747,22114Q,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-4771,22114R,0.0016045291383617,0.7490316440626366,0.0202642997997796
STARLINK-4737,22114S,0.0012391189424128,12.646341848907037,0.0174371968584283
STARLINK-4783,22114T,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-4778,22114U,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-4776,22114V,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-4773,22114W,0.0014777554053711,1.2575661958392674,0.0077748594998446
STARLINK-4784,22114X,0.0036357010481087,4.457938236875634,0.0101047592017935
STARLINK-4766,22114Y,0.0008622619836103,8.591848087140294,0.0188747214826877
STARLINK-4750,22114Z,0.0006631243768638,6.476327802241344,0.0044655186612437
YUNHAI-1 03,22115A,0.0021373618633237,0.0023670020628721,0.0041053644593292
STARLINK-5028,22119A,0.0007922169093973,1.112233290054753,0.0137206759664841
STARLINK-5048,22119AB,0.0015534475062736,0.267971281121283,0.0136152740867224
STARLINK-5059,22119AC,0.0099938931173179,3.423196569469277,0.0133458354692163
STARLINK-5053,22119AD,0.002032614693058,8.965890690885306,0.007863434099142
STARLINK-5040,22119AE,0.0074391838330167,1.0418580053995226,0.0092499127092705
STARLINK-5017,22119AF,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5051,22119AG,7.781386632429617e-07,0.3818155120897655,0.0093814304748393
STARLINK-5036,22119AH,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5012,22119AJ,0.022841360874017,87.2767516554957,0.0040126691618579
STARLINK-5023,22119AK,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5025,22119AL,0.0028756496163374,2.817847019099642,0.0054796478405268
STARLINK-5002,22119AN,0.002948105915138,7.224944257865932,0.0080033811159155
STARLINK-5004,22119AP,0.0005527588223502,0.7736414583094687,0.0397838770757455
STARLINK-5001,22119AQ,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5011,22119AR,9.643840280477112e-05,13.599945527704058,0.0108379364357951
STARLINK-5014,22119AS,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5009,22119AU,0.0016575988646951,2.60108190286881,0.0129253028797028
STARLINK-5018,22119AV,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5010,22119AW,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-4772,22119AY,0.0041119921082782,5.393043051415691,0.025126439460789
STARLINK-4782,22119AZ,0.0002521227940374,6.62566745687485,0.0043940135722628
STARLINK-5029,22119B,0.0009344785853757,9.591352882695878,0.0743928804394043
STARLINK-4775,22119BA,0.016391990521913,140.8406531639552,0.0343702850436908
STARLINK-5000,22119BB,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-4791,22119BC,0.0020731442672727,1.4302627090298556,0.0093684835705976
STARLINK-5034,22119C,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5031,22119D,0.0046167483930187,0.160509549174227,0.0140325607664671
STARLINK-5050,22119E,0.011320284905707,5.638194845802409,0.023177170400082
STARLINK-5041,22119F,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5046,22119G,0.0002244998373062,10.544789356856691,0.0156639817440873
STARLINK-5052,22119H,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5043,22119J,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5032,22119K,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5037,22119L,0.0088208893421404,83.24738443686803,0.015034677801805
STARLINK-5035,22119M,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5044,22119N,9.797039285004865e-05,2.6191688264965123,0.0061364742589051
STARLINK-5042,22119P,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5045,22119Q,0.0184193823731819,26.80804825477417,0.0617517779794142
STARLINK-5021,22119S,0.0003080280270348,14.081438322314035,0.0020098711244589
STARLINK-5022,22119T,0.0019630354504035,14.60912186008162,0.0144530743563584
STARLINK-4787,22119U,2.4091321527416507e-06,2.809775605418133,0.0159813047739325
STARLINK-5003,22119V,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5054,22119W,0.0022919932043649,5.306343706337985,0.0248653644519962
STARLINK-5057,22119Y,0.0001053827726788,1.767821350042894,0.0001678736038665
STARLINK-4796,22119Z,0.0115906684069512,0.4027179747540184,0.0027235960202607
YAOGAN-36 01A,22120A,0.0062544943484158,0.9586011014020218,0.0002951432323507
YAOGAN-36 01C,22120E,0.005818649312814,19.98099012361333,0.0008732949250285
SES-20,22123A,0.01251285276166695,29.426284397441364,0.01993180495107045
SES-21,22123B,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-4633,22125A,9.842714562870904e-05,0.1538832671088423,0.0252221601900889
STARLINK-5113,22125AA,0.0074740731231675,0.1170720985247706,0.0143512721174345
STARLINK-5118,22125AD,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5108,22125AE,0.0092269295711712,63.49774353893589,0.0031664629858219
STARLINK-5121,22125AF,0.0001568763038395,9.705122173225288,0.0202333027370945
STARLINK-5125,22125AG,0.0012035688403425,5.155118646697905,0.0037042789306949
STARLINK-5097,22125AH,0.0010009220520719,42.733856427438994,0.0218513045317033
STARLINK-5131,22125AJ,0.0154606023360865,18.67917518492781,0.0117193065813046
STARLINK-5130,22125AK,0.0120539217596187,12.739578503342116,0.0018433004655979
STARLINK-5128,22125AL,0.0130682902340793,11.3845497852207,0.0013315289787736
STARLINK-5079,22125AM,0.0015926659321067,6.726800132021249,0.0017106072149043
STARLINK-5088,22125AN,0.0012269022828471,0.4435585704831631,0.0044134303862337
STARLINK-5109,22125AQ,0.0007687824107649,1.2492291460441189e-05,0.0066975860347117
STARLINK-5114,22125AR,0.018415140398101,39.16104588351416,0.0145972184536174
STARLINK-5129,22125AS,0.0030303269780527,25.36151616395035,0.0126309530561532
STARLINK-5135,22125AT,0.0154945616942615,2.202862006097672,0.0032746664992868
STARLINK-5096,22125AU,0.0013905371027701,21.838039532701643,0.028695243288339
STARLINK-5132,22125AV,0.0118774199982798,5.064657249266154,0.0087682820702385
STARLINK-5145,22125AW,0.0097380628384981,7.19712495835109,0.0064087832970305
STARLINK-5099,22125AX,0.0035238131945281,18.658114264075504,0.0188951475388395
STARLINK-5127,22125AY,0.0062209291228375,9.175636543312818,0.0125820014822342
STARLINK-5124,22125AZ,0.0148413581498176,3.088775409336921,0.0059284499084661
STARLINK-5126,22125BA,0.0167813523686453,9.183174589448312,0.004695889342503
STARLINK-5098,22125BB,0.0051388828133586,0.9597876046149332,0.0424110672899645
STARLINK-5055,22125BD,8.792987742888561e-07,29.8588107744892,0.0013147883661565
STARLINK-4635,22125C,0.0152152101649256,1.8933392163229368,0.0437247720983547
STARLINK-4634,22125D,4.961156892771306e-05,12.308949722234978,0.0367441566454818
STARLINK-4629,22125E,0.0063038005166299,3.1365100157194905,0.0130445029062949
STARLINK-4468,22125F,0.0084529909035277,6.292255180435086,0.0117996876649243
STARLINK-4567,22125G,3.592770052119855e-05,2.704619859364336,1.924151198687676e-05
STARLINK-5156,22125K,0.0018972735121952,6.108165208650827,0.0146964515632662
STARLINK-5159,22125L,0.006844918573379,42.36557804155981,0.0044720782214128
STARLINK-5137,22125M,0.0014858468421045,0.6244392995171275,0.0161894883860309
STARLINK-5134,22125N,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5094,22125P,4.709594338560588e-05,4.4044376272521095,0.000926227851662
STARLINK-5148,22125Q,0.0004262507017934,44.86388830174397,0.0197780496188238
STARLINK-5123,22125R,0.0031471666421654,2.0318896672551303,0.005706947522162
STARLINK-5133,22125S,0.0014178511837485,4.951425850720484,0.0279179413582689
STARLINK-5149,22125T,0.0234856182300612,4.867205480436353,0.0070816402237347
STARLINK-5120,22125U,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5142,22125W,0.0162013633188446,0.0881383490664483,0.0143724121566119
STARLINK-5147,22125X,0.0064871836271005,6.324166925173775,0.0646580926367997
STARLINK-5119,22125Y,0.0003258498325465,1.1792391987864228,0.0006804441667654
CENTISPACE-1 S5,22126A,0.006390433677844,0.0508969302806271,0.0030846286307637
CENTISPACE-1 S6,22126B,0.0057692740017502,0.0034384556533544,0.0027948453497816
OTB-3-GAZELLE,22127A,0.0024874721830932,0.0016738057827403,0.0016962701013206
GALAXY 33 (G-33),22128A,0.01251285276166695,29.426284397441364,0.01993180495107045
GALAXY 34 (G-34),22128B,0.01251285276166695,29.426284397441364,0.01993180495107045
ASO-S,22129A,0.0042023424578425,0.0032963705313076,0.004104769356914
COSMOS 2559 [GLONASS-K],22130A,0.0070089181405204,0.0096294792673044,0.0013807835420257
ANGOSAT 2,22131A,0.01251285276166695,29.426284397441364,0.01993180495107045
HJ-2E,22132A,0.0106960390167533,2.8761023958282186,0.0010847879602912
YAOGAN-36 02A,22133A,0.0234305552157135,3.289890220596692,0.0002648202253222
YAOGAN-36 02B,22133B,0.0256440074676273,3.661676878520314,0.0010458585298402
YAOGAN-36 02C,22133D,0.0446324465810638,53.53081560117445,0.0002654913476109
EUTELSAT HOTBIRD 13F,22134A,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5195,22136A,0.0016711963000078,1.6710181679359426,0.0104469437646292
STARLINK-5212,22136AA,0.0001907700395258,5.847010462135287,0.007668288033454
STARLINK-5201,22136AB,0.0026549411652448,1.159220958781182,0.0213268341853863
STARLINK-5171,22136AC,0.0150247469192928,8.825784615151568,0.0130585203274616
STARLINK-5175,22136AE,0.00652627759919,16.490725696732728,0.0124245406299846
STARLINK-5160,22136AF,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5210,22136AH,0.0002719615327459,13.138600093309398,0.0134372034550151
STARLINK-5178,22136AJ,0.0022560081354598,27.84496614560824,0.0143884710884026
STARLINK-5183,22136AK,0.0001344190441828,12.439948303107176,0.0050452791092342
STARLINK-5166,22136AL,0.0037203043354946,2.7160633424060734,0.0269297105804854
STARLINK-5211,22136AM,0.0056355715899735,11.61811399785157,0.0015354507558246
STARLINK-5184,22136AN,0.0012276503600029,1.4228890945184034,0.0301503207625699
STARLINK-5153,22136AP,4.129310372240361e-06,15.432896700214636,0.0101944728909046
STARLINK-5143,22136AQ,0.0019685725224398,1.2508970702527404,0.0067297125540801
STARLINK-5177,22136AR,0.0038549866973322,11.433069860183751,0.0173757273362654
STARLINK-5221,22136AS,0.0023470941970271,1.9479981061260008,0.0181847469401286
STARLINK-5190,22136AT,0.0178074233088056,81.35198499604874,0.015022429135396
STARLINK-5213,22136AU,0.0018443555739952,0.6635367259329048,0.0144576543446232
STARLINK-5193,22136AW,0.0012501361676143,7.984078177278758,0.04327447096068
STARLINK-5188,22136AX,0.002607155358137,9.10814275906122,0.019603710854241
STARLINK-5197,22136AY,0.0059690340362964,1.9615814403412577,0.0263922524331379
STARLINK-5217,22136AZ,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5189,22136B,0.0112235744516005,9.687828252751752,0.0061225931394507
STARLINK-5198,22136BA,0.0004906438844999,5.448958034783103,0.0565783658180007
STARLINK-5185,22136BB,0.0023920839904476,6.606560821021691,0.017991855370422
STARLINK-5204,22136BC,0.0307504525088054,53.8232516301993,0.0160285854151731
STARLINK-5179,22136BD,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5200,22136BE,0.0022446342467711,0.2359504582374112,0.0263871816509213
STARLINK-5203,22136BF,0.0007400517818152,3.8495679651640025,0.0065547110794859
STARLINK-5176,22136C,0.0069339548536097,1.7067844606438616,0.0171349019636408
STARLINK-5163,22136D,0.0041401082018841,3.0473460624210227,0.0061048298591689
STARLINK-5158,22136E,0.0032838776221148,0.2718342339702034,0.0081879397662628
STARLINK-5226,22136F,0.0006445105636486,0.7164791628718266,0.0105470105857847
STARLINK-5167,22136H,0.0083749153372031,3.956120603682935,0.0164629594210461
STARLINK-5173,22136J,0.0003116537066845,3.8453491392293273,0.0194993703721932
STARLINK-5169,22136K,0.0464281389653417,47.1828654229414,0.0087351906613355
STARLINK-5209,22136L,0.0013017891648358,40.50766884811258,0.0176778114493851
STARLINK-5170,22136M,0.0003314865419821,36.02653544997288,0.0364519867141229
STARLINK-5172,22136P,0.0005407922779386,2.015942971289861,0.0132999837362178
STARLINK-5187,22136Q,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5151,22136R,0.0039876705754328,8.950245446287672,0.0173577829462435
STARLINK-5174,22136S,0.0071903721344581,1.051036068600136,0.0112811613812651
STARLINK-5222,22136T,0.0033058542085115,1.7957378282882002,0.0272058123020266
STARLINK-5181,22136V,0.0012919690331042,2.200746551014991,0.0103827957074503
STARLINK-5168,22136W,0.0004709446849949,75.74462977971233,0.0222054473887225
STARLINK-5146,22136Y,0.0104720403196385,3.168039229069469,0.0275687839663068
STARLINK-5192,22136Z,5.152764364011909e-05,11.259584591217005,0.0106675783001091
COSMOS 2561,22137A,0.0091828412293948,4.911360527415214,5.093009823473475e-05
ONEWEB-0490,22138A,0.0046586228582843,0.0006162141235614,0.0004061995530321
ONEWEB-0519,22138AA,0.005287843530188,0.3048578002420837,0.0008634129872802
ONEWEB-0520,22138AB,0.0053217458726727,0.011514016074628,0.0005658696037272
ONEWEB-0521,22138AC,0.0048498793751703,0.1529628991772063,0.0010559966457205
ONEWEB-0522,22138AD,0.004591430896756,0.1087147340482729,1.3002312768657904e-05
ONEWEB-0523,22138AE,0.0041407614474867,0.0895392846839268,0.0003338920245829
ONEWEB-0524,22138AF,0.0046017266410975,0.1932892332038938,3.8840007452803166e-05
ONEWEB-0525,22138AG,0.0049619480618574,0.008066765768134,0.0007201762439938
ONEWEB-0526,22138AH,0.0051135224411626,0.0134355325720508,0.0005072978165482
ONEWEB-0529,22138AJ,0.0105003339933692,10.73890858632934,0.0010706360423326
ONEWEB-0531,22138AK,0.0047778804654161,0.4287592452595676,7.42845928779491e-05
ONEWEB-0535,22138AL,0.0043629548992746,0.0778434269302836,0.0006095147954543
ONEWEB-0536,22138AM,0.0055652842441295,0.0127966640772008,0.0004164788548432
ONEWEB-0492,22138B,0.0048863460592482,0.0852291182856663,0.0027151938461462
ONEWEB-0495,22138C,0.0045085067313556,0.1102490488942015,0.0002291119359037
ONEWEB-0497,22138D,0.0037000851877845,0.0403334561868976,0.0011580994676229
ONEWEB-0499,22138E,0.0039248422957076,0.0573378257718781,0.0004929859978165
ONEWEB-0500,22138F,0.0050686282913944,0.0447704442319746,0.0002571278033933
ONEWEB-0501,22138G,0.0057965353739055,0.0324752999336362,0.0013100028411507
ONEWEB-0502,22138H,0.0046831160094866,0.1215658832269192,0.0003700535410835
ONEWEB-0503,22138J,0.0041085470006012,0.0095569515100344,3.825470712609436e-05
ONEWEB-0504,22138K,0.0106835863603918,16.112149666848286,0.0011878760425212
ONEWEB-0505,22138L,0.0051094512045856,0.064790262931232,0.0001529149343264
ONEWEB-0506,22138M,0.0043879042011647,0.094939807071447,0.0005690220590224
ONEWEB-0507,22138N,0.0051355541410486,0.0517525705760341,0.0006468811097505
ONEWEB-0508,22138P,0.004041662668044,0.2283105895522124,0.0004096376244778
ONEWEB-0509,22138Q,0.0059601095795222,0.0645271164704317,0.0004732866425453
ONEWEB-0510,22138R,0.0034901347135582,58.43028278743101,0.0002297330831758
ONEWEB-0511,22138S,0.0053732860605279,0.1122882412348259,0.0010202510322241
ONEWEB-0512,22138T,0.0049326118952962,0.0912704333493145,0.0008718172180788
ONEWEB-0513,22138U,0.0105083061616341,0.6315955442319209,0.0006680584283998
ONEWEB-0514,22138V,0.0049334166926373,0.0990259901923318,0.0006050377388431
ONEWEB-0515,22138W,0.0061172548627668,0.0004304210453556,0.0001559888815422
ONEWEB-0516,22138X,0.004114696183533,0.0790925726182317,0.0002933489559544
ONEWEB-0517,22138Y,0.0059615884216238,0.0201948335215864,0.0004384713414227
ONEWEB-0518,22138Z,0.0043331440363335,0.3791760835731911,0.0020919877382318
GONETS-M 23,22139A,0.0013264876535624,0.0014093365372485,0.0022865987765207
GONETS-M 24,22139B,0.0017411348479501,0.001247325544479,0.0016356810644156
GONETS-M 25,22139C,0.0011012928573897,0.0053933750400387,0.0019312124193694
SKIF-D,22139D,0.0051539416885119,0.1365360316049885,0.0008937286061521
STARLINK-5290,22141A,0.0025198399871179,3.286854485785788,0.0187040478176644
STARLINK-5227,22141AA,0.0014605217421605,6.309073783985586,0.014399835663619
STARLINK-5231,22141AB,0.0203497100312605,17.08211526226365,0.0440758572601146
STARLINK-5239,22141AC,0.0042836156691356,5.595960457973646,0.0285296558442061
STARLINK-5162,22141AD,0.0048637651530815,1.2199433129336814,0.0083251487954424
STARLINK-5235,22141AE,0.0022369554755586,0.3364041864457413,0.012427679722206
STARLINK-5240,22141AG,0.0022068689301892,23.505621258874424,0.0181155320612387
STARLINK-5238,22141AH,0.00432208055396,0.5952154478743172,0.0214839260653282
STARLINK-5281,22141AK,0.0050307541606347,3.8667933844875706,0.0116112590573595
STARLINK-4619,22141AL,0.0019740407729846,3.736589343101632,0.0152063445418745
STARLINK-5268,22141AM,0.0067258681973349,2.370696993038466,0.0306289806257065
STARLINK-5263,22141AN,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5271,22141AP,0.0080813076501205,4.542509865277023,0.0003334300744521
STARLINK-5258,22141AQ,0.0149607578584007,4.569697639023413,0.0512015388156797
STARLINK-5237,22141AR,0.0028216057790902,5.94476157755557,0.0238268762190598
STARLINK-5246,22141AT,0.0010295915047141,0.1776152448058053,0.0158941452971421
STARLINK-5244,22141AU,0.0012065761343532,2.936337417026844,0.0204131332063961
STARLINK-5250,22141AV,0.002744782461812,17.24948703076216,0.0216044402867754
STARLINK-5199,22141AW,0.0018656573179497,3.2660824918690654,0.0145859549130245
STARLINK-5205,22141AX,0.0068591615933759,0.7201900913079969,0.0168983340950665
STARLINK-5247,22141AY,0.0067088313755734,46.44632347632578,0.0162956847762725
STARLINK-5241,22141AZ,0.0046083968743711,26.633098365280137,0.0230613609885103
STARLINK-5297,22141B,0.0013068227370221,24.02871815690524,0.014198467802547
STARLINK-5249,22141BA,0.0036399631416408,60.27834785062602,0.0547430287591678
STARLINK-5264,22141BB,0.0013128611834082,0.5892754458943067,0.0215350655863591
STARLINK-5262,22141BC,0.0055811259564124,0.5741152167983494,0.0211394507183721
STARLINK-5255,22141BD,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5259,22141BE,0.0090529094503929,2.362596092079947,0.0073915191176273
STARLINK-5294,22141C,0.0006692409520495,29.1126274192635,0.0194547208639418
STARLINK-5233,22141D,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5269,22141E,0.0026640503078219,0.4106570544443851,0.023195098889801
STARLINK-5273,22141F,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5161,22141G,0.0014134413565486,1.2996249660986463,0.0248596874893756
STARLINK-5278,22141H,0.0090238354904927,4.989914784613505,0.0270502691934215
STARLINK-5279,22141J,0.0012044957472333,1.0524264128420802,0.0159212810139978
STARLINK-5280,22141K,0.006919178991778,3.771794080694659,0.006667692400326
STARLINK-5243,22141L,0.0033419330574959,0.3220070219926829,0.0191929759948805
STARLINK-5245,22141M,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-5282,22141N,0.0112216562276205,11.405913193532603,0.0201034642220806
STARLINK-5155,22141P,0.0061123325380832,0.6134949892888761,0.0266918008664658
STARLINK-5117,22141R,0.002776691481115,61.06446082836288,0.0020534660483293
STARLINK-5242,22141S,0.0234312723128365,9.75216670093466,0.0871394790011969
STARLINK-5248,22141T,0.0001615160886666,16.872498997356313,0.0101557285793166
STARLINK-5256,22141U,0.0061391576958722,21.440147925575072,0.0558731415066584
STARLINK-5154,22141V,0.0015520677468851,101.34025070521848,0.017753119258575
STARLINK-5186,22141W,0.0047654391549322,0.7123393680127952,0.0234050627278119
STARLINK-5164,22141X,0.0015345117413372,4.000965754353176,0.032840963555635
STARLINK-5122,22141Y,0.0046299697723368,1.6648118378034258,0.0201508791019941
STARLINK-5228,22141Z,0.01251285276166695,29.426284397441364,0.01993180495107045
SHIYAN-20C (SY-20C),22142A,0.0112555233254123,0.0054853876938419,0.0045285327815985
CSS (MENGTIAN),22143A,0.0246271371845781,29.86241426863529,0.0295346766688519
LDPE-2,22144A,0.0376437015238987,0.4346052397884836,8.280494468110706e-05
LINUSS1,22144G,0.01251285276166695,29.426284397441364,0.01993180495107045
LINUSS2,22144H,0.01251285276166695,29.426284397441364,0.01993180495107045
COSMOS 2563,22145A,0.0,0.0,0.0
EUTELSAT HOTBIRD 13G,22146A,0.01251285276166695,29.426284397441364,0.01993180495107045
MATS,22147A,0.0082997507699402,0.018722531378617,0.0019449339713971
ZHONGXING-19,22148A,0.01251285276166695,29.426284397441364,0.01993180495107045
NOAA 21 (JPSS-2),22150A,0.0021799673365723,0.0017136517028828,0.001038521177849
YUNHAI-3 01,22151A,0.0016810969179972,0.0005058817446275,0.0043646261493012
GALAXY 31 (G-31),22153A,0.01251285276166695,29.426284397441364,0.01993180495107045
GALAXY 32 (G-32),22153B,0.01251285276166695,29.426284397441364,0.01993180495107045
YAOGAN-34 03,22154A,0.0048768480484988,0.0045017782385064,0.0124690281854731
JILIN-1 GAOFEN 03D08,22155A,0.0007259229044107,49.83761230915813,3.473817995257155e-06
JILIN-1 GAOFEN 03D51,22155B,0.0033658941393094,48.490889099276224,0.000139028589955
JILIN-1 GAOFEN 03D53,22155C,0.0012450054293068,14.5518133145751,0.0007454267560916
JILIN-1 GAOFEN 03D54,22155D,0.01251285276166695,29.426284397441364,0.01993180495107045
JILIN-1 GAOFEN 03D52,22155E,0.0005237393349686,26.50632487406731,7.530627421755899e-05
EUTELSAT 10B,22157A,0.01251285276166695,29.426284397441364,0.01993180495107045
EOS-6 (OCEANSAT-3),22158A,0.01251285276166695,29.426284397441364,0.01993180495107045
YAOGAN-36 03A,22160A,0.0076373496702048,5.018098586633776,0.0011912406867707
YAOGAN-36 03B,22160C,0.0145183929312511,0.9777364346815056,0.0022013730742016
YAOGAN-36 03C,22160E,0.0083825447508049,3.876203719237208,0.0014499539612546
COSMOS 2564 [GLONASS-M],22161A,0.0002253891982007,0.1406690277948587,0.0012643380382146
COSMOS 2565,22163A,0.0041197659499702,0.0001836016749425,0.0139177117713695
COSMOS 2566,22163C,0.0038482737510003,0.0011119370619874,0.0114711734028024
JIAOTONG VDES,22164A,0.0022976522511507,0.0101611676519192,0.0027474552265403
GAOFEN-5 01A,22165A,0.0030925365471223,0.033101325794581,0.0013110907245223
ONEWEB-0527,22166A,0.0038696293398892,0.3179013771189947,6.46735570040571e-05
ONEWEB-0602,22166AA,0.0050829005986381,0.4153160662008412,2.84776374069834e-05
ONEWEB-0603,22166AB,0.0069318249808293,0.0014377500853875,1.1475294210839764e-05
ONEWEB-0604,22166AC,0.0062151205805479,0.30765250842634,0.0001842971458354
ONEWEB-0605,22166AD,0.0067766359687329,0.0435727598660656,7.536284918564643e-05
ONEWEB-0606,22166AE,0.0058776408896171,0.3388412596351015,6.200667429427409e-05
ONEWEB-0607,22166AF,0.0054114194556776,0.1112032453543796,7.622037488577916e-05
ONEWEB-0608,22166AG,0.00702356088778,0.95671755843685,8.012556464374327e-05
ONEWEB-0610,22166AH,0.0058812816541715,0.2568905846368488,5.665618078162868e-05
ONEWEB-0611,22166AJ,0.0040229002601547,2.341895262163757,0.0001127162339839
ONEWEB-0612,22166AK,0.0076926583443961,0.0011634256715687,4.267774771491636e-05
ONEWEB-0615,22166AL,0.0049277495945664,0.1137633039468994,0.0001025593529454
ONEWEB-0655,22166AM,0.0060761291706365,0.0043910408939233,7.41615068957289e-05
ONEWEB-0659,22166AN,0.01251285276166695,29.426284397441364,0.01993180495107045
ONEWEB-0685,22166AP,0.0042723334983257,0.0089480486341318,1.5916574311610074e-05
ONEWEB-0712,22166AQ,0.0076133793847532,0.3188929699449468,1.848249379964244e-05
ONEWEB-0714,22166AR,0.0046309063339669,0.3462653937892976,3.875936965885979e-05
ONEWEB-0528,22166B,0.004511818283024,0.1569613149350438,1.6596620387753856e-05
ONEWEB-0539,22166C,0.0064805518060798,0.1431629826207757,7.024999874558622e-05
ONEWEB-0540,22166D,0.0052055361074621,0.6301738990969454,3.1020838497330804e-05
ONEWEB-0542,22166E,0.0039044432739903,0.0210187477828291,3.334867226160841e-05
ONEWEB-0545,22166F,0.006328466751675,0.5655909700760892,9.369609883961507e-05
ONEWEB-0580,22166G,0.0293625908386585,0.3640574913609922,0.0001512254069412
ONEWEB-0582,22166H,0.0054792730574248,0.0883912198500082,7.539891944169655e-05
ONEWEB-0583,22166J,0.0068614612128236,1.3659840134183912,4.529697456182033e-05
ONEWEB-0584,22166K,0.0057984017968262,0.048419455044393,2.2993634942414586e-05
ONEWEB-0585,22166L,0.0038602686789379,0.1055830937330615,3.866147266326215e-05
ONEWEB-0586,22166M,0.0062505789431585,0.0620964878333349,0.0004361212423941
ONEWEB-0587,22166N,0.0064239719149559,0.0668892631071069,0.000174584588858
ONEWEB-0589,22166P,0.0074786941433828,0.6653373346377184,2.9713600736841177e-05
ONEWEB-0590,22166Q,0.005010342524342,0.1105051956044105,3.118864844357816e-05
ONEWEB-0591,22166R,0.0054523850577711,0.0405325727029633,4.0069891338562406e-05
ONEWEB-0592,22166S,0.0061402852696945,0.1627571745374152,0.0003052685508729
ONEWEB-0593,22166T,0.0044511122472798,0.0355958585670076,0.0001441025546605
ONEWEB-0594,22166U,0.0060117068678839,1.8744098058454324,8.752289202909787e-05
ONEWEB-0595,22166V,0.0046587208184025,0.5214247440109187,5.7701897007233725e-05
ONEWEB-0596,22166W,0.0060764252045835,0.0189648176326779,3.3109831895342483e-06
ONEWEB-0597,22166X,0.0044270072200865,0.0334204616433904,0.0002022113795539
ONEWEB-0600,22166Y,0.0048228396452822,0.0046477095370816,3.398970126370475e-06
ONEWEB-0601,22166Z,0.0035238148992714,0.1038395727922923,1.4997784900848103e-05
DONGPO 09,22167D,0.0054378234286354,2.7830918430884783,7.457338916616417e-05
DONGPO 08,22167E,0.0040826226263516,3.4776528256786983,2.321716492552668e-05
2022-167F,22167F,0.0033266352057337,153.6770997935136,0.0016792834356812
DONGPO 10,22167H,0.0050544108872708,3.173609312397676,5.146290633298837e-06
JILIN-1 GAOFEN 03D50,22167J,0.0058112637125696,2.376287415990736,4.649710864769194e-05
JIAOTONG 5 (HEAD-2H),22167K,0.01251285276166695,29.426284397441364,0.01993180495107045
JILIN-1 GAOFEN 03D47,22167L,0.0032611985500418,3.700995435192295,2.50904315425706e-06
JILIN-1 GAOFEN 03D49,22167N,0.004429433188661,5.469137455070474,2.186872417859552e-05
